transaction_id,account_id,transaction_date,amount_ngn,merchant_id,merchant_name,merchant_category,transaction_channel,transaction_location,account_home_city,is_fraud,fraud_flag_reason
TXN0004547,ACC00087,2024-06-05 23:31:49,84197.39,MRT010,Konga Electronics,E-commerce,Mobile App,Kano,Kano,0,
TXN0003913,ACC00073,2024-01-25 03:17:03,62744.76,MRT009,Bolt Ride Hailing,Transport,ATM,Lagos,Lagos,0,
TXN0003839,ACC00072,2024-03-14 12:49:43,105578.78,MRT002,POS Terminal Lekki,POS,Mobile App,Abuja,Abuja,0,
TXN0001001,ACC00020,2024-02-05 16:59:40,33569.11,MRT006,Chicken Republic VI,Food & Dining,Web,Port Harcourt,Port Harcourt,0,
TXN0005017,ACC00097,2024-04-05 21:37:43,38612.02,MRT001,Shoprite Ikeja,Grocery,Web,Kano,Kano,0,
TXN0001191,ACC00024,2024-06-23 20:59:40,25514.06,MRT007,EKEDC Electricity,Utilities,Mobile App,Lagos,Lagos,0,
TXN0000707,ACC00014,2024-02-28 11:22:49,139893.43,MRT001,Shoprite Ikeja,Grocery,Mobile App,Lagos,Lagos,0,
TXN0000896,ACC00017,2024-10-09 09:42:16,32072.94,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Abuja,Abuja,0,
TXN0005701,ACC00109,2024-10-26 23:17:53,80642.72,MRT005,Jumia Online Store,E-commerce,USSD,Port Harcourt,Port Harcourt,0,
TXN0002063,ACC00038,2024-09-15 01:36:37,61739.43,MRT010,Konga Electronics,E-commerce,Web,Abuja,Abuja,0,
TXN0002371,ACC00044,2024-01-10 23:21:32,18872.73,MRT010,Konga Electronics,E-commerce,USSD,Kano,Kano,0,
TXN0001964,ACC00036,2024-10-25 22:19:15,22650.76,MRT008,ATM Withdrawal UBA,ATM,ATM,Ibadan,Ibadan,0,
TXN0003595,ACC00068,2024-12-05 21:47:09,142448.44,MRT005,Jumia Online Store,E-commerce,Mobile App,Abuja,Abuja,0,
TXN0005516,ACC00107,2024-09-01 05:58:50,51252.02,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Ibadan,Ibadan,0,
TXN0003134,ACC00059,2024-04-11 14:20:15,61978.75,MRT006,Chicken Republic VI,Food & Dining,ATM,Lagos,Lagos,0,
TXN0002420,ACC00045,2024-03-22 11:09:50,120751.59,MRT004,Netflix Subscription,Streaming,Web,Lagos,Lagos,0,
TXN0004330,ACC00082,2024-09-22 15:58:38,20377.83,MRT007,EKEDC Electricity,Utilities,Web,Abuja,Abuja,0,
TXN0004943,ACC00095,2024-04-15 04:41:31,77787.25,MRT007,EKEDC Electricity,Utilities,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0004889,ACC00094,2024-07-26 19:31:49,24527.09,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Abuja,Abuja,0,
TXN0004863,ACC00093,2024-08-24 10:53:09,6165.72,MRT009,Bolt Ride Hailing,Transport,USSD,Ibadan,Ibadan,0,
TXN0005142,ACC00099,2024-06-06 15:11:21,81258.72,MRT003,MTN Airtime Top-up,Telecom,POS,Port Harcourt,Port Harcourt,0,
TXN0003827,ACC00072,2024-01-28 08:00:54,87621.86,MRT003,MTN Airtime Top-up,Telecom,ATM,Abuja,Abuja,0,
TXN0006137,ACC00118,2024-03-13 16:38:53,134824.07,MRT001,Shoprite Ikeja,Grocery,ATM,Port Harcourt,Port Harcourt,0,
TXN0000565,ACC00010,2024-10-02 02:27:34,66049.02,MRT004,Netflix Subscription,Streaming,POS,Ibadan,Ibadan,0,
TXN0006143,ACC00118,2024-06-04 08:50:56,67124.41,MRT004,Netflix Subscription,Streaming,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0006074,ACC00116,2024-11-30 23:05:56,35284.55,MRT006,Chicken Republic VI,Food & Dining,USSD,Ibadan,Ibadan,0,
TXN0002075,ACC00038,2024-07-09 20:51:38,51323.5,MRT001,Shoprite Ikeja,Grocery,Web,Abuja,Abuja,0,
TXN0001103,ACC00021,2024-10-24 10:19:20,136557.76,MRT004,Netflix Subscription,Streaming,Mobile App,Ibadan,Ibadan,0,
TXN0006026,ACC00114,2024-11-11 20:25:30,36484.93,MRT002,POS Terminal Lekki,POS,ATM,Lagos,Lagos,0,
TXN0001936,ACC00036,2024-08-21 03:34:52,13988.24,MRT007,EKEDC Electricity,Utilities,ATM,Ibadan,Ibadan,0,
TXN0005174,ACC00100,2024-02-16 00:39:47,41976.41,MRT001,Shoprite Ikeja,Grocery,Web,Abuja,Abuja,0,
TXN0005387,ACC00104,2024-01-29 05:48:47,140549.13,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Kano,Kano,0,
TXN0004092,ACC00078,2024-08-14 20:23:35,114471.51,MRT006,Chicken Republic VI,Food & Dining,Web,Abuja,Abuja,0,
TXN0003557,ACC00067,2024-03-13 21:56:26,61145.7,MRT010,Konga Electronics,E-commerce,Web,Lagos,Lagos,0,
TXN0004263,ACC00081,2024-07-05 08:39:41,15369.26,MRT001,Shoprite Ikeja,Grocery,POS,Abuja,Abuja,0,
TXN0006007,ACC00114,2024-11-28 21:26:44,35408.51,MRT007,EKEDC Electricity,Utilities,Web,Lagos,Lagos,0,
TXN0004561,ACC00087,2024-02-06 07:27:31,57673.87,MRT009,Bolt Ride Hailing,Transport,ATM,Kano,Kano,0,
TXN0002246,ACC00042,2024-03-02 15:56:54,86476.16,MRT010,Konga Electronics,E-commerce,POS,Abuja,Abuja,0,
TXN0003285,ACC00061,2024-11-07 06:25:29,69077.67,MRT006,Chicken Republic VI,Food & Dining,Web,Kano,Kano,0,
TXN0000491,ACC00009,2024-05-27 20:01:28,80280.69,MRT008,ATM Withdrawal UBA,ATM,POS,Lagos,Lagos,0,
TXN0003159,ACC00059,2024-07-17 23:30:02,45672.02,MRT001,Shoprite Ikeja,Grocery,ATM,Lagos,Lagos,0,
TXN0002491,ACC00047,2024-09-28 00:43:52,61117.98,MRT002,POS Terminal Lekki,POS,USSD,Abuja,Abuja,0,
TXN0001889,ACC00035,2024-11-03 18:17:43,4801.58,MRT003,MTN Airtime Top-up,Telecom,POS,Port Harcourt,Port Harcourt,0,
TXN0002183,ACC00041,2024-01-09 03:40:33,57148.95,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Ibadan,Ibadan,0,
TXN0003775,ACC00071,2024-07-01 14:53:02,81652.89,MRT002,POS Terminal Lekki,POS,ATM,Lagos,Lagos,0,
TXN0005579,ACC00107,2024-01-17 12:52:35,27060.37,MRT007,EKEDC Electricity,Utilities,USSD,Ibadan,Ibadan,0,
TXN0001496,ACC00029,2024-10-03 10:12:40,61201.88,MRT007,EKEDC Electricity,Utilities,ATM,Port Harcourt,Port Harcourt,0,
TXN0005484,ACC00106,2024-01-26 00:21:24,39892.65,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Ibadan,Ibadan,0,
TXN0003746,ACC00070,2024-06-28 10:28:56,135283.64,MRT004,Netflix Subscription,Streaming,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0000233,ACC00005,2024-08-17 16:25:54,53115.36,MRT001,Shoprite Ikeja,Grocery,Mobile App,Kano,Kano,0,
TXN0001527,ACC00029,2024-11-29 03:49:10,2623.35,MRT005,Jumia Online Store,E-commerce,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0003352,ACC00063,2024-09-18 08:41:01,38726.04,MRT007,EKEDC Electricity,Utilities,Mobile App,Lagos,Lagos,0,
TXN0005369,ACC00103,2024-12-23 03:41:26,3024.66,MRT009,Bolt Ride Hailing,Transport,Mobile App,Lagos,Lagos,0,
TXN0004267,ACC00081,2024-04-30 04:40:42,103887.85,MRT009,Bolt Ride Hailing,Transport,Mobile App,Abuja,Abuja,0,
TXN0004385,ACC00083,2024-08-31 13:59:16,3693.53,MRT010,Konga Electronics,E-commerce,POS,Port Harcourt,Port Harcourt,0,
TXN0004233,ACC00081,2024-10-16 10:31:29,98931.52,MRT007,EKEDC Electricity,Utilities,USSD,Abuja,Abuja,0,
TXN0004366,ACC00082,2024-05-18 14:22:07,113959.52,MRT008,ATM Withdrawal UBA,ATM,USSD,Abuja,Abuja,0,
TXN0000179,ACC00004,2024-11-27 04:36:15,108265.57,MRT009,Bolt Ride Hailing,Transport,Web,Ibadan,Ibadan,0,
TXN0001354,ACC00026,2024-06-08 17:08:39,66729.17,MRT005,Jumia Online Store,E-commerce,POS,Ibadan,Ibadan,0,
TXN0005708,ACC00109,2024-06-23 05:30:13,8683.5,MRT002,POS Terminal Lekki,POS,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0001437,ACC00028,2024-07-12 00:52:59,56051.74,MRT004,Netflix Subscription,Streaming,POS,Ibadan,Ibadan,0,
TXN0004617,ACC00088,2024-12-02 13:08:38,131272.62,MRT004,Netflix Subscription,Streaming,USSD,Abuja,Abuja,0,
TXN0004821,ACC00092,2024-12-01 13:34:40,124251.26,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Ibadan,Ibadan,0,
TXN0002653,ACC00051,2024-03-04 05:02:12,16416.45,MRT009,Bolt Ride Hailing,Transport,Web,Abuja,Abuja,0,
TXN0000825,ACC00017,2024-08-28 02:27:22,102281.52,MRT010,Konga Electronics,E-commerce,ATM,Abuja,Abuja,0,
TXN0001593,ACC00031,2024-03-26 15:53:05,120765.8,MRT002,POS Terminal Lekki,POS,ATM,Ibadan,Ibadan,0,
TXN0003617,ACC00068,2024-02-08 08:55:18,138140.12,MRT005,Jumia Online Store,E-commerce,Mobile App,Abuja,Abuja,0,
TXN0005470,ACC00106,2024-04-10 17:32:57,59784.04,MRT006,Chicken Republic VI,Food & Dining,Web,Ibadan,Ibadan,0,
TXN0005343,ACC00103,2024-02-17 05:36:35,57023.48,MRT004,Netflix Subscription,Streaming,POS,Lagos,Lagos,0,
TXN0005416,ACC00105,2024-08-06 15:54:59,120031.36,MRT008,ATM Withdrawal UBA,ATM,POS,Kano,Kano,0,
TXN0003610,ACC00068,2024-08-11 13:13:07,18062.27,MRT002,POS Terminal Lekki,POS,Web,Abuja,Abuja,0,
TXN0001345,ACC00026,2024-06-11 01:49:43,86148.33,MRT004,Netflix Subscription,Streaming,ATM,Ibadan,Ibadan,0,
TXN0005825,ACC00111,2024-02-16 12:47:09,113755.06,MRT002,POS Terminal Lekki,POS,POS,Ibadan,Ibadan,0,
TXN0004868,ACC00093,2024-11-11 23:54:37,57642.08,MRT007,EKEDC Electricity,Utilities,USSD,Ibadan,Ibadan,0,
TXN0000954,ACC00019,2024-07-10 05:42:25,123364.88,MRT003,MTN Airtime Top-up,Telecom,ATM,Kano,Kano,0,
TXN0005878,ACC00111,2024-01-21 21:23:32,123845.36,MRT003,MTN Airtime Top-up,Telecom,POS,Ibadan,Ibadan,0,
TXN0005271,ACC00101,2024-06-20 06:11:14,59031.68,MRT007,EKEDC Electricity,Utilities,Web,Kano,Kano,0,
TXN0002790,ACC00054,2024-02-17 11:57:08,48129.08,MRT001,Shoprite Ikeja,Grocery,Mobile App,Ibadan,Ibadan,0,
TXN0002864,ACC00055,2024-07-14 09:39:54,113371.38,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Lagos,Lagos,0,
TXN0001854,ACC00035,2024-01-14 12:26:50,103757.03,MRT001,Shoprite Ikeja,Grocery,Web,Port Harcourt,Port Harcourt,0,
TXN0003426,ACC00065,2024-03-29 16:16:56,27025.89,MRT008,ATM Withdrawal UBA,ATM,USSD,Port Harcourt,Port Harcourt,0,
TXN0002654,ACC00051,2024-08-19 21:28:32,113599.96,MRT001,Shoprite Ikeja,Grocery,POS,Abuja,Abuja,0,
TXN0006234,ACC00120,2024-10-13 06:23:55,12482.89,MRT006,Chicken Republic VI,Food & Dining,USSD,Ibadan,Ibadan,0,
TXN0000390,ACC00008,2024-02-27 09:22:09,5219.79,MRT004,Netflix Subscription,Streaming,Mobile App,Ibadan,Ibadan,0,
TXN0002157,ACC00040,2024-12-17 05:20:21,19334.25,MRT010,Konga Electronics,E-commerce,USSD,Abuja,Abuja,0,
TXN0004196,ACC00080,2024-06-09 20:50:14,146764.61,MRT008,ATM Withdrawal UBA,ATM,POS,Abuja,Abuja,0,
TXN0004487,ACC00086,2024-11-29 08:40:01,116947.55,MRT007,EKEDC Electricity,Utilities,USSD,Port Harcourt,Port Harcourt,0,
TXN0002455,ACC00046,2024-08-02 09:40:16,88971.58,MRT004,Netflix Subscription,Streaming,POS,Abuja,Abuja,0,
TXN0000672,ACC00013,2024-10-23 05:07:15,143190.72,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0001383,ACC00027,2024-02-05 09:57:50,106080.89,MRT002,POS Terminal Lekki,POS,POS,Kano,Kano,0,
TXN0004985,ACC00096,2024-10-02 09:40:22,14298.87,MRT002,POS Terminal Lekki,POS,USSD,Port Harcourt,Port Harcourt,0,
TXN0001655,ACC00032,2024-03-09 01:36:38,105878.61,MRT009,Bolt Ride Hailing,Transport,USSD,Port Harcourt,Port Harcourt,0,
TXN0005302,ACC00102,2024-01-31 17:03:59,51817.0,MRT003,MTN Airtime Top-up,Telecom,POS,Kano,Kano,0,
TXN0005874,ACC00111,2024-05-02 19:19:19,111650.49,MRT005,Jumia Online Store,E-commerce,Mobile App,Ibadan,Ibadan,0,
TXN0005994,ACC00114,2024-11-09 03:02:26,45844.56,MRT009,Bolt Ride Hailing,Transport,USSD,Lagos,Lagos,0,
TXN0002706,ACC00052,2024-02-05 21:36:53,51631.86,MRT007,EKEDC Electricity,Utilities,POS,Port Harcourt,Port Harcourt,0,
TXN0001943,ACC00036,2024-09-22 18:16:05,126309.92,MRT005,Jumia Online Store,E-commerce,USSD,Ibadan,Ibadan,0,
TXN0000766,ACC00016,2024-03-02 04:02:33,118880.46,MRT007,EKEDC Electricity,Utilities,ATM,Ibadan,Ibadan,0,
TXN0003999,ACC00076,2024-01-17 06:18:07,146563.51,MRT008,ATM Withdrawal UBA,ATM,ATM,Port Harcourt,Port Harcourt,0,
TXN0002109,ACC00039,2024-12-16 02:04:34,101069.61,MRT001,Shoprite Ikeja,Grocery,ATM,Ibadan,Ibadan,0,
TXN0002791,ACC00054,2024-10-05 09:05:04,32458.98,MRT006,Chicken Republic VI,Food & Dining,USSD,Ibadan,Ibadan,0,
TXN0001297,ACC00025,2024-11-14 06:26:09,89487.06,MRT002,POS Terminal Lekki,POS,POS,Port Harcourt,Port Harcourt,0,
TXN0001523,ACC00029,2024-03-06 15:55:57,8217.17,MRT010,Konga Electronics,E-commerce,POS,Port Harcourt,Port Harcourt,0,
TXN0003896,ACC00073,2024-02-25 22:43:58,4279.91,MRT005,Jumia Online Store,E-commerce,ATM,Lagos,Lagos,0,
TXN0000101,ACC00003,2024-05-29 22:30:53,74551.63,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Kano,Kano,0,
TXN0001245,ACC00024,2024-11-03 09:00:00,19311.2,MRT002,POS Terminal Lekki,POS,Web,Lagos,Lagos,0,
TXN0004007,ACC00076,2024-04-03 17:48:43,147608.04,MRT010,Konga Electronics,E-commerce,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0001305,ACC00026,2024-06-22 01:26:39,86500.6,MRT010,Konga Electronics,E-commerce,Mobile App,Ibadan,Ibadan,0,
TXN0002573,ACC00049,2024-02-02 07:54:37,39973.71,MRT009,Bolt Ride Hailing,Transport,Web,Lagos,Lagos,0,
TXN0004572,ACC00087,2024-01-25 07:31:13,17959.2,MRT001,Shoprite Ikeja,Grocery,ATM,Kano,Kano,0,
TXN0003651,ACC00069,2024-11-04 23:07:45,87054.29,MRT009,Bolt Ride Hailing,Transport,Mobile App,Abuja,Abuja,0,
TXN0000225,ACC00005,2024-07-25 01:35:43,29488.6,MRT009,Bolt Ride Hailing,Transport,POS,Kano,Kano,0,
TXN0000557,ACC00010,2024-06-19 23:10:30,64877.13,MRT006,Chicken Republic VI,Food & Dining,USSD,Ibadan,Ibadan,0,
TXN0001984,ACC00037,2024-08-29 11:59:27,42727.35,MRT004,Netflix Subscription,Streaming,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0005460,ACC00105,2024-11-25 10:19:27,57534.47,MRT005,Jumia Online Store,E-commerce,Mobile App,Kano,Kano,0,
TXN0000946,ACC00019,2024-08-28 10:06:53,133571.58,MRT005,Jumia Online Store,E-commerce,USSD,Kano,Kano,0,
TXN0002713,ACC00052,2024-01-06 12:13:49,134526.92,MRT003,MTN Airtime Top-up,Telecom,Web,Port Harcourt,Port Harcourt,0,
TXN0003323,ACC00062,2024-09-19 03:25:16,115141.65,MRT005,Jumia Online Store,E-commerce,Mobile App,Lagos,Lagos,0,
TXN0001023,ACC00020,2024-01-25 13:25:01,7304.77,MRT010,Konga Electronics,E-commerce,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0001915,ACC00036,2024-10-18 05:54:58,123474.48,MRT009,Bolt Ride Hailing,Transport,USSD,Ibadan,Ibadan,0,
TXN0001216,ACC00024,2024-06-12 23:33:22,77733.2,MRT004,Netflix Subscription,Streaming,USSD,Lagos,Lagos,0,
TXN0005781,ACC00110,2024-01-17 09:54:55,9331.09,MRT010,Konga Electronics,E-commerce,USSD,Lagos,Lagos,0,
TXN0003892,ACC00073,2024-12-24 17:35:36,90959.67,MRT010,Konga Electronics,E-commerce,POS,Lagos,Lagos,0,
TXN0005953,ACC00112,2024-01-01 10:31:09,144165.38,MRT003,MTN Airtime Top-up,Telecom,ATM,Abuja,Abuja,0,
TXN0003361,ACC00063,2024-05-26 23:12:44,142348.45,MRT010,Konga Electronics,E-commerce,Mobile App,Lagos,Lagos,0,
TXN0004432,ACC00084,2024-02-28 11:28:54,123741.38,MRT003,MTN Airtime Top-up,Telecom,POS,Ibadan,Ibadan,0,
TXN0000247,ACC00005,2024-04-20 08:26:30,108698.18,MRT005,Jumia Online Store,E-commerce,USSD,Kano,Kano,0,
TXN0002710,ACC00052,2024-05-31 03:01:43,84355.81,MRT001,Shoprite Ikeja,Grocery,USSD,Port Harcourt,Port Harcourt,0,
TXN0004825,ACC00092,2024-05-23 03:17:06,134009.86,MRT007,EKEDC Electricity,Utilities,POS,Ibadan,Ibadan,0,
TXN0000145,ACC00003,2024-02-12 01:51:31,70985.79,MRT004,Netflix Subscription,Streaming,USSD,Kano,Kano,0,
TXN0004819,ACC00092,2024-06-09 03:17:52,19933.15,MRT004,Netflix Subscription,Streaming,POS,Ibadan,Ibadan,0,
TXN0004071,ACC00077,2024-10-03 18:06:34,83159.03,MRT009,Bolt Ride Hailing,Transport,Web,Ibadan,Ibadan,0,
TXN0001394,ACC00027,2024-09-13 02:42:42,68333.9,MRT008,ATM Withdrawal UBA,ATM,ATM,Kano,Kano,0,
TXN0000514,ACC00010,2024-07-22 15:37:34,36524.84,MRT003,MTN Airtime Top-up,Telecom,USSD,Ibadan,Ibadan,0,
TXN0000692,ACC00013,2024-11-29 17:48:49,25448.77,MRT010,Konga Electronics,E-commerce,Web,Port Harcourt,Port Harcourt,0,
TXN0000774,ACC00016,2024-02-24 14:53:28,111928.83,MRT006,Chicken Republic VI,Food & Dining,Web,Ibadan,Ibadan,0,
TXN0004519,ACC00087,2024-07-16 16:55:49,27918.88,MRT009,Bolt Ride Hailing,Transport,USSD,Kano,Kano,0,
TXN0001910,ACC00036,2024-04-11 01:27:47,106041.45,MRT003,MTN Airtime Top-up,Telecom,ATM,Ibadan,Ibadan,0,
TXN0004761,ACC00091,2024-04-05 17:26:50,70542.4,MRT010,Konga Electronics,E-commerce,USSD,Ibadan,Ibadan,0,
TXN0005247,ACC00101,2024-02-20 17:08:08,74955.04,MRT008,ATM Withdrawal UBA,ATM,Web,Kano,Kano,0,
TXN0000752,ACC00015,2024-04-13 12:12:42,122534.63,MRT009,Bolt Ride Hailing,Transport,Mobile App,Abuja,Abuja,0,
TXN0000457,ACC00009,2024-06-01 15:34:19,19538.39,MRT009,Bolt Ride Hailing,Transport,Web,Lagos,Lagos,0,
TXN0005824,ACC00111,2024-01-09 06:16:42,121003.59,MRT007,EKEDC Electricity,Utilities,USSD,Ibadan,Ibadan,0,
TXN0004070,ACC00077,2024-11-07 13:27:35,28899.92,MRT005,Jumia Online Store,E-commerce,POS,Ibadan,Ibadan,0,
TXN0003727,ACC00070,2024-06-10 12:21:04,56881.2,MRT007,EKEDC Electricity,Utilities,Web,Port Harcourt,Port Harcourt,0,
TXN0000511,ACC00010,2024-01-07 11:53:56,108467.81,MRT009,Bolt Ride Hailing,Transport,USSD,Ibadan,Ibadan,0,
TXN0000439,ACC00009,2024-10-22 21:02:46,102211.12,MRT004,Netflix Subscription,Streaming,USSD,Lagos,Lagos,0,
TXN0006081,ACC00116,2024-05-04 15:29:09,20953.95,MRT002,POS Terminal Lekki,POS,Mobile App,Ibadan,Ibadan,0,
TXN0001648,ACC00032,2024-11-30 03:20:51,58039.45,MRT002,POS Terminal Lekki,POS,POS,Port Harcourt,Port Harcourt,0,
TXN0001392,ACC00027,2024-11-28 05:00:32,81753.42,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Kano,Kano,0,
TXN0001710,ACC00033,2024-09-05 02:06:12,62469.85,MRT005,Jumia Online Store,E-commerce,USSD,Lagos,Lagos,0,
TXN0005319,ACC00102,2024-07-11 12:05:41,123381.77,MRT009,Bolt Ride Hailing,Transport,Web,Kano,Kano,0,
TXN0003022,ACC00058,2024-05-30 17:27:09,128847.86,MRT005,Jumia Online Store,E-commerce,USSD,Lagos,Lagos,0,
TXN0002782,ACC00054,2024-11-12 20:39:59,93625.19,MRT006,Chicken Republic VI,Food & Dining,USSD,Ibadan,Ibadan,0,
TXN0004679,ACC00089,2024-10-27 04:54:44,123816.87,MRT005,Jumia Online Store,E-commerce,Web,Ibadan,Ibadan,0,
TXN0000405,ACC00008,2024-05-14 12:20:30,98567.82,MRT008,ATM Withdrawal UBA,ATM,ATM,Ibadan,Ibadan,0,
TXN0005528,ACC00107,2024-12-01 03:18:46,44056.53,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Ibadan,Ibadan,0,
TXN0000146,ACC00003,2024-12-09 09:39:57,49536.94,MRT009,Bolt Ride Hailing,Transport,USSD,Kano,Kano,0,
TXN0004762,ACC00091,2024-12-19 15:59:55,107955.31,MRT008,ATM Withdrawal UBA,ATM,Web,Ibadan,Ibadan,0,
TXN0002274,ACC00042,2024-03-10 02:31:23,107304.63,MRT004,Netflix Subscription,Streaming,USSD,Abuja,Abuja,0,
TXN0000431,ACC00008,2024-04-11 06:41:41,35710.43,MRT007,EKEDC Electricity,Utilities,POS,Ibadan,Ibadan,0,
TXN0000373,ACC00007,2024-03-16 14:19:08,83206.83,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0001183,ACC00024,2024-07-17 05:41:16,116324.28,MRT008,ATM Withdrawal UBA,ATM,ATM,Lagos,Lagos,0,
TXN0002180,ACC00041,2024-03-08 15:09:50,132864.64,MRT004,Netflix Subscription,Streaming,Web,Ibadan,Ibadan,0,
TXN0004218,ACC00080,2024-09-26 21:01:09,121635.48,MRT008,ATM Withdrawal UBA,ATM,POS,Abuja,Abuja,0,
TXN0002828,ACC00055,2024-08-17 08:04:27,77332.13,MRT009,Bolt Ride Hailing,Transport,POS,Lagos,Lagos,0,
TXN0004167,ACC00079,2024-05-22 21:42:21,120282.98,MRT001,Shoprite Ikeja,Grocery,USSD,Kano,Kano,0,
TXN0004361,ACC00082,2024-10-11 12:30:12,108271.67,MRT005,Jumia Online Store,E-commerce,ATM,Abuja,Abuja,0,
TXN0004262,ACC00081,2024-01-06 12:27:33,12411.7,MRT007,EKEDC Electricity,Utilities,Web,Abuja,Abuja,0,
TXN0004643,ACC00088,2024-04-20 03:01:33,68053.62,MRT006,Chicken Republic VI,Food & Dining,USSD,Abuja,Abuja,0,
TXN0006156,ACC00119,2024-07-10 13:28:54,81367.26,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Kano,Kano,0,
TXN0000772,ACC00016,2024-01-13 13:49:44,90557.11,MRT003,MTN Airtime Top-up,Telecom,USSD,Ibadan,Ibadan,0,
TXN0004132,ACC00079,2024-05-06 09:40:24,115069.27,MRT003,MTN Airtime Top-up,Telecom,USSD,Kano,Kano,0,
TXN0003846,ACC00072,2024-07-10 19:41:47,135452.67,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Abuja,Abuja,0,
TXN0001645,ACC00032,2024-01-10 11:33:00,69832.22,MRT008,ATM Withdrawal UBA,ATM,Web,Port Harcourt,Port Harcourt,0,
TXN0004420,ACC00084,2024-11-25 00:43:02,4979.04,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Ibadan,Ibadan,0,
TXN0003456,ACC00066,2024-05-24 00:01:25,46281.74,MRT003,MTN Airtime Top-up,Telecom,POS,Lagos,Lagos,0,
TXN0001044,ACC00020,2024-08-07 15:19:36,54991.77,MRT010,Konga Electronics,E-commerce,POS,Port Harcourt,Port Harcourt,0,
TXN0003729,ACC00070,2024-08-31 07:44:56,6749.0,MRT007,EKEDC Electricity,Utilities,ATM,Port Harcourt,Port Harcourt,0,
TXN0000014,ACC00001,2024-01-30 12:20:18,103746.86,MRT010,Konga Electronics,E-commerce,Web,Lagos,Lagos,0,
TXN0001831,ACC00035,2024-09-23 17:57:06,35801.41,MRT010,Konga Electronics,E-commerce,Web,Port Harcourt,Port Harcourt,0,
TXN0004969,ACC00095,2024-05-02 05:39:37,129844.17,MRT007,EKEDC Electricity,Utilities,ATM,Port Harcourt,Port Harcourt,0,
TXN0004533,ACC00087,2024-08-10 22:52:59,140276.76,MRT003,MTN Airtime Top-up,Telecom,ATM,Kano,Kano,0,
TXN0000214,ACC00004,2024-03-09 05:35:39,57341.01,MRT003,MTN Airtime Top-up,Telecom,Web,Ibadan,Ibadan,0,
TXN0001188,ACC00024,2024-05-03 01:31:09,106709.81,MRT005,Jumia Online Store,E-commerce,USSD,Lagos,Lagos,0,
TXN0005664,ACC00109,2024-11-27 21:32:47,83223.17,MRT002,POS Terminal Lekki,POS,ATM,Port Harcourt,Port Harcourt,0,
TXN0004252,ACC00081,2024-11-13 04:32:01,100430.62,MRT004,Netflix Subscription,Streaming,USSD,Abuja,Abuja,0,
TXN0006123,ACC00117,2024-10-03 00:01:01,51967.16,MRT006,Chicken Republic VI,Food & Dining,Web,Kano,Kano,0,
TXN0001408,ACC00027,2024-05-07 20:26:45,62356.81,MRT009,Bolt Ride Hailing,Transport,Web,Kano,Kano,0,
TXN0001686,ACC00032,2024-07-26 05:54:46,18662.76,MRT005,Jumia Online Store,E-commerce,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0005410,ACC00104,2024-03-19 20:14:23,90591.38,MRT002,POS Terminal Lekki,POS,ATM,Kano,Kano,0,
TXN0000936,ACC00019,2024-01-22 04:35:35,96688.11,MRT001,Shoprite Ikeja,Grocery,Web,Kano,Kano,0,
TXN0005184,ACC00100,2024-08-09 03:08:28,2450.71,MRT010,Konga Electronics,E-commerce,Mobile App,Abuja,Abuja,0,
TXN0004960,ACC00095,2024-02-08 20:08:42,87100.69,MRT009,Bolt Ride Hailing,Transport,POS,Port Harcourt,Port Harcourt,0,
TXN0001870,ACC00035,2024-05-01 20:05:56,12793.69,MRT010,Konga Electronics,E-commerce,Web,Port Harcourt,Port Harcourt,0,
TXN0004279,ACC00081,2024-01-12 13:39:16,128099.18,MRT006,Chicken Republic VI,Food & Dining,ATM,Abuja,Abuja,0,
TXN0005196,ACC00100,2024-04-09 01:44:25,134877.17,MRT003,MTN Airtime Top-up,Telecom,Web,Abuja,Abuja,0,
TXN0002132,ACC00039,2024-12-09 05:38:08,7521.21,MRT004,Netflix Subscription,Streaming,ATM,Ibadan,Ibadan,0,
